time,temperature,conversion
2035.902,404.6129,1.34E-04
2035.998,404.6177,1.35E-04
2036.1,404.6222,1.36E-04
2036.202,404.6281,1.37E-04
2036.298,404.6321,1.37E-04
2036.4,404.6369,1.38E-04
2036.502,404.6419,1.39E-04
2036.598,404.6472,1.40E-04
2036.7,404.6522,1.40E-04
2036.802,404.6568,1.41E-04
2036.898,404.6617,1.42E-04
2037,404.6666,1.43E-04
2037.102,404.6719,1.44E-04
2037.198,404.6762,1.45E-04
2037.3,404.6821,1.45E-04
2037.402,404.6869,1.46E-04
2037.498,404.6925,1.47E-04
2037.6,404.6979,1.48E-04
2037.702,404.7025,1.49E-04
2037.798,404.7069,1.50E-04
2037.9,404.7116,1.51E-04
2038.002,404.7167,1.51E-04
2038.098,404.7215,1.52E-04
2038.2,404.727,1.53E-04
2038.302,404.7321,1.54E-04
2038.398,404.7372,1.55E-04
2038.5,404.7416,1.56E-04
2038.602,404.7477,1.57E-04
2038.698,404.7528,1.58E-04
2038.8,404.758,1.58E-04
2038.902,404.7614,1.59E-04
2038.998,404.767,1.60E-04
2039.1,404.7725,1.61E-04
2039.202,404.7777,1.62E-04
2039.298,404.7819,1.63E-04
2039.4,404.787,1.64E-04
2039.502,404.7923,1.65E-04
2039.598,404.7972,1.66E-04
2039.7,404.8021,1.67E-04
2039.802,404.8068,1.68E-04
2039.898,404.8121,1.68E-04
2040,404.8171,1.69E-04
2040.102,404.8225,1.70E-04
2040.198,404.8263,1.71E-04
2040.3,404.8321,1.72E-04
2040.402,404.8376,1.73E-04
2040.498,404.8407,1.74E-04
2040.6,404.8465,1.75E-04
2040.702,404.8522,1.76E-04
2040.798,404.8574,1.77E-04
2040.9,404.8622,1.78E-04
2041.002,404.8675,1.80E-04
2041.098,404.8724,1.81E-04
2041.2,404.8771,1.82E-04
2041.302,404.8822,1.83E-04
2041.398,404.8873,1.84E-04
2041.5,404.8919,1.85E-04
2041.602,404.8968,1.86E-04
2041.698,404.9019,1.87E-04
2041.8,404.9075,1.88E-04
2041.902,404.912,1.89E-04
2041.998,404.9165,1.90E-04
2042.1,404.922,1.92E-04
2042.202,404.9272,1.93E-04
2042.298,404.9322,1.94E-04
2042.4,404.9374,1.95E-04
2042.502,404.9416,1.96E-04
2042.598,404.9464,1.97E-04
2042.7,404.9517,1.99E-04
2042.802,404.9574,2.00E-04
2042.898,404.9628,2.01E-04
2043,404.9661,2.02E-04
2043.102,404.9715,2.03E-04
2043.198,404.9768,2.05E-04
2043.3,404.9819,2.06E-04
2043.402,404.9866,2.07E-04
2043.498,404.9919,2.08E-04
2043.6,404.9967,2.10E-04
2043.702,405.0022,2.11E-04
2043.798,405.006,2.12E-04
2043.9,405.0116,2.13E-04
2044.002,405.0169,2.15E-04
2044.098,405.0222,2.16E-04
2044.2,405.0273,2.17E-04
2044.302,405.0304,2.19E-04
2044.398,405.036,2.20E-04
2044.5,405.042,2.21E-04
2044.602,405.0463,2.23E-04
2044.698,405.0519,2.24E-04
2044.8,405.0565,2.25E-04
2044.902,405.0618,2.27E-04
2044.998,405.0659,2.28E-04
2045.1,405.0711,2.29E-04
2045.202,405.0772,2.31E-04
2045.298,405.0811,2.32E-04
2045.4,405.0868,2.34E-04
2045.502,405.0924,2.35E-04
2045.598,405.0973,2.37E-04
2045.7,405.1018,2.38E-04
2045.802,405.1069,2.40E-04
2045.898,405.1117,2.41E-04
2046,405.1167,2.43E-04
2046.102,405.1209,2.44E-04
2046.198,405.1266,2.46E-04
2046.3,405.1321,2.47E-04
2046.402,405.1367,2.49E-04
2046.498,405.1419,2.50E-04
2046.6,405.1469,2.52E-04
2046.702,405.1515,2.53E-04
2046.798,405.1567,2.55E-04
2046.9,405.1623,2.56E-04
2047.002,405.1666,2.58E-04
2047.098,405.1715,2.59E-04
2047.2,405.1766,2.61E-04
2047.302,405.1815,2.63E-04
2047.398,405.1867,2.64E-04
2047.5,405.1914,2.66E-04
2047.602,405.1959,2.67E-04
2047.698,405.2009,2.69E-04
2047.8,405.2069,2.71E-04
2047.902,405.2117,2.72E-04
2047.998,405.2169,2.74E-04
2048.1,405.2217,2.76E-04
2048.202,405.227,2.77E-04
2048.298,405.2317,2.79E-04
2048.4,405.2357,2.81E-04
2048.502,405.2417,2.83E-04
2048.598,405.2457,2.84E-04
2048.7,405.2519,2.86E-04
2048.802,405.2565,2.88E-04
2048.898,405.2613,2.90E-04
2049,405.2673,2.91E-04
2049.102,405.2713,2.93E-04
2049.198,405.2764,2.95E-04
2049.3,405.2811,2.97E-04
2049.402,405.286,2.99E-04
2049.498,405.2914,3.00E-04
2049.6,405.2956,3.02E-04
2049.702,405.3011,3.04E-04
2049.798,405.3061,3.06E-04
2049.9,405.312,3.08E-04
2050.002,405.3167,3.10E-04
2050.098,405.3215,3.12E-04
2050.2,405.3268,3.14E-04
2050.302,405.3304,3.16E-04
2050.398,405.3363,3.17E-04
2050.5,405.3415,3.19E-04
2050.602,405.3461,3.21E-04
2050.698,405.3511,3.23E-04
2050.8,405.357,3.25E-04
2050.902,405.3616,3.27E-04
2050.998,405.3663,3.29E-04
2051.1,405.3712,3.31E-04
2051.202,405.3765,3.33E-04
2051.298,405.3808,3.35E-04
2051.4,405.3854,3.37E-04
2051.502,405.3909,3.39E-04
2051.598,405.3964,3.41E-04
2051.7,405.4007,3.43E-04
2051.802,405.406,3.46E-04
2051.898,405.4114,3.48E-04
2052,405.416,3.50E-04
2052.102,405.4215,3.52E-04
2052.198,405.4277,3.54E-04
2052.3,405.4325,3.56E-04
2052.402,405.4358,3.58E-04
2052.498,405.4416,3.61E-04
2052.6,405.4475,3.63E-04
2052.702,405.452,3.65E-04
2052.798,405.4565,3.67E-04
2052.9,405.4622,3.69E-04
2053.002,405.4673,3.72E-04
2053.098,405.4714,3.74E-04
2053.2,405.4761,3.76E-04
2053.302,405.4814,3.78E-04
2053.398,405.4857,3.81E-04
2053.5,405.491,3.83E-04
2053.602,405.4959,3.85E-04
2053.698,405.5014,3.87E-04
2053.8,405.5061,3.90E-04
2053.902,405.5118,3.92E-04
2053.998,405.5156,3.94E-04
2054.1,405.5208,3.97E-04
2054.202,405.5258,3.99E-04
2054.298,405.5315,4.02E-04
2054.4,405.5369,4.04E-04
2054.502,405.5409,4.06E-04
2054.598,405.5463,4.09E-04
2054.7,405.5516,4.11E-04
2054.802,405.5562,4.14E-04
2054.898,405.5616,4.16E-04
2055,405.5673,4.18E-04
2055.102,405.5714,4.21E-04
2055.198,405.5758,4.23E-04
2055.3,405.5821,4.26E-04
2055.402,405.5864,4.28E-04
2055.498,405.5912,4.31E-04
2055.6,405.5964,4.33E-04
2055.702,405.6019,4.36E-04
2055.798,405.6063,4.38E-04
2055.9,405.6113,4.41E-04
2056.002,405.6164,4.43E-04
2056.098,405.6203,4.46E-04
2056.2,405.6262,4.49E-04
2056.302,405.6315,4.51E-04
2056.398,405.6354,4.54E-04
2056.5,405.641,4.56E-04
2056.602,405.6457,4.59E-04
2056.698,405.6507,4.61E-04
2056.8,405.6561,4.64E-04
2056.902,405.6614,4.67E-04
2056.998,405.6662,4.69E-04
2057.1,405.6722,4.72E-04
2057.202,405.6765,4.75E-04
2057.298,405.6814,4.77E-04
2057.4,405.687,4.80E-04
2057.502,405.6912,4.83E-04
2057.598,405.6966,4.85E-04
2057.7,405.7011,4.88E-04
2057.802,405.706,4.91E-04
2057.898,405.7114,4.93E-04
2058,405.716,4.96E-04
2058.102,405.7208,4.99E-04
2058.198,405.7266,5.02E-04
2058.3,405.7304,5.04E-04
2058.402,405.7363,5.07E-04
2058.498,405.7413,5.10E-04
2058.6,405.746,5.13E-04
2058.702,405.7515,5.15E-04
2058.798,405.7565,5.18E-04
2058.9,405.7608,5.21E-04
2059.002,405.766,5.24E-04
2059.098,405.7704,5.27E-04
2059.2,405.7762,5.30E-04
2059.302,405.7815,5.32E-04
2059.398,405.7866,5.35E-04
2059.5,405.7916,5.38E-04
2059.602,405.797,5.41E-04
2059.698,405.8013,5.44E-04
2059.8,405.8064,5.47E-04
2059.902,405.8116,5.50E-04
2059.998,405.8164,5.53E-04
2060.1,405.8209,5.56E-04
2060.202,405.8261,5.59E-04
2060.298,405.8306,5.61E-04
2060.4,405.8363,5.64E-04
2060.502,405.8413,5.68E-04
2060.598,405.8459,5.70E-04
2060.7,405.8513,5.73E-04
2060.802,405.8556,5.77E-04
2060.898,405.8617,5.79E-04
2061,405.8663,5.83E-04
2061.102,405.8715,5.86E-04
2061.198,405.8768,5.89E-04
2061.3,405.8812,5.92E-04
2061.402,405.8855,5.95E-04
2061.498,405.8903,5.98E-04
2061.6,405.8964,6.01E-04
2061.702,405.9015,6.04E-04
2061.798,405.9063,6.07E-04
2061.9,405.9106,6.11E-04
2062.002,405.9158,6.14E-04
2062.098,405.9211,6.17E-04
2062.2,405.9261,6.20E-04
2062.302,405.9309,6.23E-04
2062.398,405.9361,6.26E-04
2062.5,405.9404,6.30E-04
2062.602,405.9454,6.33E-04
2062.698,405.9509,6.36E-04
2062.8,405.9555,6.39E-04
2062.902,405.9614,6.43E-04
2062.998,405.9661,6.46E-04
2063.1,405.9708,6.49E-04
2063.202,405.9757,6.52E-04
2063.298,405.9803,6.56E-04
2063.4,405.9855,6.59E-04
2063.502,405.991,6.62E-04
2063.598,405.9961,6.65E-04
2063.7,406.0002,6.69E-04
2063.802,406.0062,6.72E-04
2063.898,406.0107,6.75E-04
2064,406.0159,6.79E-04
2064.102,406.0212,6.82E-04
2064.198,406.0258,6.85E-04
2064.3,406.0298,6.89E-04
2064.402,406.0349,6.92E-04
2064.498,406.0402,6.96E-04
2064.6,406.0457,6.99E-04
2064.702,406.0503,7.03E-04
2064.798,406.0555,7.06E-04
2064.9,406.0605,7.09E-04
2065.002,406.065,7.13E-04
2065.098,406.0704,7.16E-04
2065.2,406.0755,7.20E-04
2065.302,406.081,7.24E-04
2065.398,406.0852,7.27E-04
2065.5,406.0906,7.31E-04
2065.602,406.0962,7.34E-04
2065.698,406.101,7.38E-04
2065.8,406.106,7.41E-04
2065.902,406.1103,7.45E-04
2065.998,406.1163,7.48E-04
2066.1,406.1205,7.52E-04
2066.202,406.1257,7.56E-04
2066.298,406.1306,7.59E-04
2066.4,406.1354,7.63E-04
2066.502,406.1415,7.67E-04
2066.598,406.1449,7.70E-04
2066.7,406.1505,7.74E-04
2066.802,406.1562,7.78E-04
2066.898,406.1611,7.81E-04
2067,406.166,7.85E-04
2067.102,406.1709,7.89E-04
2067.198,406.1765,7.93E-04
2067.3,406.1811,7.96E-04
2067.402,406.186,8.00E-04
2067.498,406.1902,8.04E-04
2067.6,406.1955,8.08E-04
2067.702,406.2007,8.12E-04
2067.798,406.2059,8.15E-04
2067.9,406.2123,8.19E-04
2068.002,406.2165,8.23E-04
2068.098,406.2208,8.27E-04
2068.2,406.227,8.31E-04
2068.302,406.2316,8.35E-04
2068.398,406.2362,8.38E-04
2068.5,406.241,8.42E-04
2068.602,406.2464,8.46E-04
2068.698,406.2505,8.50E-04
2068.8,406.256,8.54E-04
2068.902,406.261,8.58E-04
2068.998,406.2653,8.62E-04
2069.1,406.2714,8.66E-04
2069.202,406.276,8.70E-04
2069.298,406.2819,8.74E-04
2069.4,406.286,8.78E-04
2069.502,406.2905,8.82E-04
2069.598,406.2964,8.86E-04
2069.7,406.3007,8.90E-04
2069.802,406.3066,8.94E-04
2069.898,406.3113,8.98E-04
2070,406.3154,9.02E-04
2070.102,406.3214,9.06E-04
2070.198,406.3249,9.10E-04
2070.3,406.3316,9.14E-04
2070.402,406.335,9.18E-04
2070.498,406.3414,9.22E-04
2070.6,406.3454,9.26E-04
2070.702,406.3513,9.30E-04
2070.798,406.3559,9.34E-04
2070.9,406.3607,9.38E-04
2071.002,406.3654,9.43E-04
2071.098,406.371,9.47E-04
2071.2,406.376,9.51E-04
2071.302,406.3809,9.55E-04
2071.398,406.3857,9.59E-04
2071.5,406.3907,9.63E-04
2071.602,406.3951,9.68E-04
2071.698,406.4005,9.72E-04
2071.8,406.4062,9.76E-04
2071.902,406.4108,9.80E-04
2071.998,406.4153,9.84E-04
2072.1,406.4208,9.89E-04
2072.202,406.4258,9.93E-04
2072.298,406.43,9.97E-04
2072.4,406.4359,0.001001694
2072.502,406.4408,0.001006105
2072.598,406.4453,0.001010266
2072.7,406.4502,0.001014698
2072.802,406.4556,0.001019148
2072.898,406.4609,0.001023354
2073,406.4653,0.001027844
2073.102,406.4706,0.00103235
2073.198,406.4753,0.001036603
2073.3,406.4806,0.001041127
2073.402,406.4862,0.001045661
2073.498,406.491,0.001049939
2073.6,406.4955,0.001054494
2073.702,406.5011,0.001059055
2073.798,406.505,0.001063352
2073.9,406.5101,0.001067927
2074.002,406.5158,0.001072514
2074.098,406.5213,0.001076848
2074.2,406.5253,0.001081464
2074.302,406.5307,0.001086094
2074.398,406.5353,0.001090467
2074.5,406.5403,0.001095129
2074.602,406.5463,0.001099804
2074.698,406.5507,0.001104213
2074.8,406.5553,0.001108902
2074.902,406.5611,0.001113597
2074.998,406.5654,0.001118028
2075.1,406.5712,0.001122748
2075.202,406.5753,0.001127478
2075.298,406.5806,0.001131938
2075.4,406.5856,0.001136689
2075.502,406.5896,0.001141453
2075.598,406.5954,0.001145945
2075.7,406.6003,0.001150727
2075.802,406.6054,0.001155518
2075.898,406.6107,0.001160036
2076,406.6153,0.001164845
2076.102,406.6203,0.001169663
2076.198,406.626,0.00117421
2076.3,406.6315,0.001179054
2076.402,406.6359,0.001183907
2076.498,406.6412,0.001188483
2076.6,406.6462,0.001193357
2076.702,406.6506,0.001198248
2076.798,406.6558,0.001202864
2076.9,406.6612,0.00120778
2077.002,406.6668,0.00121271
2077.098,406.671,0.001217358
2077.2,406.6758,0.001222305
2077.302,406.6805,0.001227262
2077.398,406.6862,0.001231935
2077.5,406.6901,0.001236909
2077.602,406.6952,0.001241889
2077.698,406.7,0.001246581
2077.8,406.7054,0.001251576
2077.902,406.7105,0.001256579
2077.998,406.7157,0.001261297
2078.1,406.721,0.001266318
2078.202,406.7245,0.001271349
2078.298,406.7304,0.001276092
2078.4,406.7355,0.00128114
2078.502,406.7394,0.001286202
2078.598,406.7452,0.001290977
2078.7,406.7506,0.001296064
2078.802,406.7558,0.001301167
2078.898,406.7605,0.001305986
2079,406.7658,0.001311118
2079.102,406.7707,0.001316264
2079.198,406.7753,0.001321115
2079.3,406.7803,0.001326278
2079.402,406.7855,0.001331454
2079.498,406.7905,0.001336338
2079.6,406.7956,0.00134154
2079.702,406.8008,0.00134675
2079.798,406.8059,0.001351667
2079.9,406.8108,0.001356907
2080.002,406.8155,0.001362163
2080.098,406.8217,0.001367122
2080.2,406.8252,0.0013724
2080.302,406.8306,0.001377691
2080.398,406.8364,0.001382687
2080.5,406.8404,0.001388007
2080.602,406.8454,0.001393336
2080.698,406.8501,0.00139836
2080.8,406.8554,0.001403711
2080.902,406.8599,0.001409075
2080.998,406.8655,0.001414132
2081.1,406.8706,0.001419514
2081.202,406.8753,0.001424901
2081.298,406.8809,0.001429976
2081.4,406.8859,0.001435374
2081.502,406.8905,0.001440774
2081.598,406.8958,0.001445864
2081.7,406.9003,0.001451282
2081.802,406.9053,0.001456705
2081.898,406.9101,0.001461817
2082,406.9153,0.001467255
2082.102,406.9202,0.001472694
2082.198,406.9255,0.001477814
2082.3,406.9303,0.00148326
2082.402,406.9356,0.001488715
2082.498,406.941,0.001493855
2082.6,406.9456,0.001499317
2082.702,406.9499,0.001504784
2082.798,406.9556,0.001509935
2082.9,406.9603,0.001515409
2083.002,406.9659,0.001520885
2083.098,406.9703,0.001526044
2083.2,406.9758,0.001531531
2083.302,406.9794,0.001537023
2083.398,406.9855,0.001542204
2083.5,406.9907,0.001547721
2083.602,406.9954,0.001553248
2083.698,407.0006,0.001558458
2083.8,407.0055,0.001564006
2083.902,407.0104,0.001569568
2083.998,407.0155,0.001574814
2084.1,407.0204,0.0015804
2084.202,407.025,0.001585996
2084.298,407.0307,0.001591268
2084.4,407.0355,0.001596874
2084.502,407.0409,0.001602486
2084.598,407.0461,0.001607773
2084.7,407.0515,0.001613391
2084.802,407.0556,0.001619012
2084.898,407.0609,0.001624303
2085,407.0663,0.001629923
2085.102,407.0706,0.001635545
2085.198,407.0756,0.001640841
2085.3,407.0808,0.00164648
2085.402,407.0861,0.001652133
2085.498,407.0909,0.001657461
2085.6,407.0955,0.001663128
2085.702,407.1008,0.001668801
2085.798,407.1055,0.001674148
2085.9,407.1109,0.001679834
2086.002,407.1167,0.001685523
2086.098,407.1207,0.001690881
2086.2,407.1254,0.00169658
2086.302,407.1309,0.001702285
2086.398,407.1347,0.001707658
2086.5,407.1401,0.00171337
2086.602,407.1453,0.001719086
2086.698,407.1498,0.001724472
2086.8,407.1553,0.001730199
2086.902,407.1605,0.001735935
2086.998,407.1657,0.001741339
2087.1,407.1707,0.001747075
2087.202,407.1752,0.001752806
2087.298,407.1803,0.0017582
2087.4,407.1851,0.001763934
2087.502,407.1911,0.001769669
2087.598,407.1954,0.001775068
2087.7,407.2004,0.00178081
2087.802,407.2048,0.001786558
2087.898,407.2103,0.001791969
2088,407.2158,0.001797719
2088.102,407.2202,0.001803475
2088.198,407.2248,0.001808898
2088.3,407.2301,0.001814661
2088.402,407.2356,0.001820426
2088.498,407.2407,0.00182586
2088.6,407.2464,0.001831646
2088.702,407.2503,0.001837442
2088.798,407.2559,0.001842902
2088.9,407.2605,0.001848708
2089.002,407.2659,0.00185452
2089.098,407.271,0.001859994
2089.2,407.2758,0.00186582
2089.302,407.2804,0.001871656
2089.398,407.2857,0.001877156
2089.5,407.2905,0.001883005
2089.602,407.2958,0.001888864
2089.698,407.3005,0.001894387
2089.8,407.3058,0.001900256
2089.902,407.3118,0.001906127
2089.998,407.3155,0.001911657
2090.1,407.3213,0.001917543
2090.202,407.3257,0.001923437
2090.298,407.3306,0.00192899
2090.4,407.3362,0.001934895
2090.502,407.341,0.001940813
2090.598,407.3462,0.001946394
2090.7,407.3512,0.001952334
2090.802,407.3557,0.001958279
2090.898,407.3607,0.001963876
2091,407.3656,0.001969824
2091.102,407.3704,0.001975771
2091.198,407.3761,0.001981362
2091.3,407.3808,0.0019873
2091.402,407.3865,0.001993244
2091.498,407.391,0.001998843
2091.6,407.3954,0.00200479
2091.702,407.4002,0.002010735
2091.798,407.4051,0.002016332
2091.9,407.411,0.002022284
2092.002,407.4156,0.002028241
2092.098,407.4209,0.002033849
