time,temperature,conversion
797.202,421.5376,0.038965239
797.298,421.5518,0.039047337
797.4,421.5671,0.039134674
797.502,421.5822,0.039222125
797.598,421.5971,0.039304537
797.7,421.6129,0.039392212
797.802,421.6272,0.039480002
797.898,421.6429,0.039562734
798,421.6575,0.039650746
798.102,421.6727,0.039738871
798.198,421.6876,0.03982192
798.3,421.7031,0.039910274
798.402,421.7174,0.039998745
798.498,421.733,0.040082116
798.6,421.747,0.040170808
798.702,421.7618,0.040259609
798.798,421.7777,0.04034329
798.9,421.793,0.040432309
799.002,421.8077,0.040521439
799.098,421.8226,0.040605428
799.2,421.8375,0.040694775
799.302,421.8524,0.040784233
799.398,421.8676,0.040868533
799.5,421.8826,0.040958214
799.602,421.8975,0.041048006
799.698,421.9121,0.041132618
799.8,421.928,0.04122263
799.902,421.9428,0.041312762
799.998,421.9579,0.041397702
800.1,421.9721,0.041488069
800.202,421.988,0.041578555
800.298,422.0021,0.041663827
800.4,422.018,0.04175454
800.502,422.0334,0.041845363
800.598,422.0483,0.041930949
800.7,422.0632,0.042021996
800.802,422.0777,0.04211315
800.898,422.0922,0.042199042
801,422.1078,0.042290411
801.102,422.123,0.042381893
801.198,422.137,0.042468102
801.3,422.1523,0.04255981
801.402,422.1679,0.042651629
801.498,422.1822,0.042738153
801.6,422.1977,0.042830195
801.702,422.2135,0.042922351
801.798,422.228,0.043009192
801.9,422.2428,0.043101568
802.002,422.2585,0.043194058
802.098,422.2725,0.043281213
802.2,422.2876,0.043373924
802.302,422.3036,0.043466747
802.398,422.3177,0.043554219
802.5,422.3327,0.043647273
802.602,422.3486,0.043740439
802.698,422.3628,0.043828228
802.8,422.378,0.043921613
802.902,422.3929,0.044015108
802.998,422.408,0.044103208
803.1,422.4232,0.044196926
803.202,422.4381,0.044290755
803.298,422.4528,0.04437917
803.4,422.4681,0.044473222
803.502,422.4837,0.044567385
803.598,422.4978,0.044656114
803.7,422.5137,0.0447505
803.802,422.5281,0.044844997
803.898,422.5437,0.04493404
804,422.5582,0.045028757
804.102,422.5738,0.045123582
804.198,422.588,0.045212934
804.3,422.6034,0.045307982
804.402,422.6185,0.045403143
804.498,422.6329,0.045492815
804.6,422.6487,0.045588206
804.702,422.6641,0.045683714
804.798,422.6779,0.045773708
804.9,422.693,0.045869436
805.002,422.7084,0.045965275
805.098,422.7229,0.046055578
805.2,422.7385,0.046151634
805.302,422.7542,0.046247803
805.398,422.7689,0.046338424
805.5,422.7833,0.046434823
805.602,422.798,0.046531338
805.698,422.814,0.046622287
805.8,422.8287,0.046719035
805.902,422.8444,0.046815899
805.998,422.8578,0.046907176
806.1,422.8737,0.047004275
806.202,422.8883,0.0471015
806.298,422.9044,0.047193123
806.4,422.9181,0.047290589
806.502,422.9336,0.047388175
806.598,422.9488,0.047480134
806.7,422.963,0.047577961
806.802,422.9784,0.047675911
806.898,422.9929,0.047768209
807,423.0087,0.047866391
807.102,423.0235,0.047964693
807.198,423.0383,0.048057331
807.3,423.0528,0.048155889
807.402,423.0683,0.048254575
807.498,423.0835,0.048347575
807.6,423.0987,0.048446515
807.702,423.1135,0.048545582
807.798,423.1279,0.048638942
807.9,423.1438,0.04873826
808.002,423.1582,0.048837707
808.098,423.1738,0.048931425
808.2,423.1892,0.049031122
808.302,423.203,0.049130942
808.398,423.2183,0.049225008
808.5,423.2333,0.049325078
808.602,423.2492,0.04942527
808.698,423.2631,0.049519682
808.8,423.2782,0.049620119
808.902,423.2941,0.04972068
808.998,423.3079,0.049815443
809.1,423.3234,0.049916256
809.202,423.338,0.050017196
809.298,423.3536,0.050112321
809.4,423.3693,0.050213521
809.502,423.3838,0.050314849
809.598,423.3989,0.050410336
809.7,423.414,0.050511915
809.802,423.429,0.050613615
809.898,423.4435,0.05070945
810,423.4591,0.050811399
810.102,423.4734,0.050913473
810.198,423.4889,0.051009658
810.3,423.5028,0.051111979
810.402,423.5186,0.051214429
810.498,423.5333,0.051310971
810.6,423.5488,0.051413674
810.702,423.5639,0.051516505
810.798,423.5788,0.051613404
810.9,423.5937,0.051716482
811.002,423.6094,0.051819689
811.098,423.623,0.051916944
811.2,423.6393,0.052020402
811.302,423.6542,0.052123984
811.398,423.6683,0.052221593
811.5,423.683,0.052325432
811.602,423.699,0.052429402
811.698,423.7137,0.052527376
811.8,423.7289,0.052631597
811.902,423.7436,0.052735945
811.998,423.759,0.052834278
812.1,423.7736,0.052938884
812.202,423.7891,0.053043617
812.298,423.8032,0.053142312
812.4,423.819,0.053247305
812.502,423.8338,0.053352427
812.598,423.8485,0.053451484
812.7,423.8642,0.053556859
812.802,423.8789,0.053662362
812.898,423.8942,0.053761775
813,423.9088,0.053867529
813.102,423.9238,0.053973416
813.198,423.9388,0.0540732
813.3,423.9536,0.054179353
813.402,423.9694,0.054285638
813.498,423.984,0.054385792
813.6,423.9984,0.054492342
813.702,424.0142,0.054599023
813.798,424.0293,0.054699548
813.9,424.0439,0.054806482
814.002,424.06,0.054913542
814.098,424.0745,0.055014423
814.2,424.0896,0.055121733
814.302,424.1049,0.055229166
814.398,424.1198,0.055330395
814.5,424.1343,0.055438078
814.602,424.1492,0.055545886
814.698,424.165,0.055647469
814.8,424.1795,0.055755528
814.902,424.1946,0.055863715
814.998,424.2101,0.05596566
815.1,424.2241,0.056074103
815.202,424.2389,0.056182672
815.298,424.2544,0.056284971
815.4,424.2689,0.05639379
815.502,424.2837,0.05650274
815.598,424.299,0.056605404
815.7,424.3141,0.056714613
815.802,424.3294,0.056823954
815.898,424.3438,0.056926986
816,424.3592,0.057036586
816.102,424.3744,0.057146318
816.198,424.3893,0.057249717
816.3,424.4043,0.057359711
816.402,424.4187,0.057469842
816.498,424.4348,0.057573622
816.6,424.449,0.057684022
816.702,424.4647,0.057794556
816.798,424.4795,0.05789871
816.9,424.4945,0.058009503
817.002,424.5096,0.058120431
817.098,424.5237,0.058224955
817.2,424.5392,0.058336139
817.302,424.5544,0.058447451
817.398,424.5693,0.058552335
817.5,424.5838,0.058663901
817.602,424.5995,0.058775597
817.698,424.6141,0.058880849
817.8,424.6296,0.058992814
817.902,424.6441,0.059104917
817.998,424.6599,0.05921055
818.1,424.6751,0.059322915
818.202,424.6893,0.059435411
818.298,424.7053,0.059541414
818.4,424.7199,0.059654179
818.502,424.7347,0.05976708
818.598,424.7501,0.059873466
818.7,424.7652,0.05998663
818.802,424.7795,0.060099928
818.898,424.7956,0.060206692
819,424.8092,0.060320268
819.102,424.8249,0.060433984
819.198,424.8399,0.060541138
819.3,424.855,0.060655125
819.402,424.8701,0.06076925
819.498,424.885,0.060876789
819.6,424.9005,0.060991185
819.702,424.9146,0.061105715
819.798,424.9297,0.061213632
819.9,424.9444,0.061328431
820.002,424.9592,0.061443369
820.098,424.9763,0.061551674
820.2,424.9903,0.061666881
820.302,425.0042,0.061782223
820.398,425.02,0.061890909
820.5,425.0344,0.062006531
820.602,425.0498,0.06212229
820.698,425.0649,0.062231367
820.8,425.0792,0.062347397
820.902,425.0944,0.062463561
820.998,425.1103,0.06257302
821.1,425.1254,0.062689458
821.202,425.1407,0.062806034
821.298,425.1551,0.06291588
821.4,425.1701,0.063032728
821.502,425.185,0.063149709
821.598,425.1995,0.06325994
821.7,425.2147,0.063377198
821.802,425.2301,0.063494597
821.898,425.2447,0.063605227
822,425.2601,0.063722912
822.102,425.2754,0.063840737
822.198,425.2899,0.063951762
822.3,425.3042,0.064069871
822.402,425.3198,0.064188126
822.498,425.335,0.064299552
822.6,425.3502,0.064418078
822.702,425.3646,0.064536748
822.798,425.3805,0.064648573
822.9,425.3951,0.064767529
823.002,425.4101,0.064886627
823.098,425.4252,0.064998854
823.2,425.4393,0.065118233
823.302,425.4554,0.065237752
823.398,425.4707,0.065350375
823.5,425.4851,0.065470174
823.602,425.4999,0.065590108
823.698,425.515,0.065703112
823.8,425.53,0.065823311
823.902,425.5447,0.065943648
823.998,425.5597,0.066057036
824.1,425.5745,0.066177653
824.202,425.59,0.066298416
824.298,425.6047,0.066412212
824.4,425.62,0.066533264
824.502,425.6347,0.066654459
824.598,425.6506,0.066768659
824.7,425.6648,0.066890141
824.802,425.6805,0.067011769
824.898,425.6952,0.067126378
825,425.7104,0.067248298
825.102,425.725,0.067370368
825.198,425.7404,0.067485392
825.3,425.7544,0.067607751
825.402,425.7708,0.067730253
825.498,425.7858,0.067845682
825.6,425.8003,0.067968467
825.702,425.8146,0.068091398
825.798,425.83,0.068207237
825.9,425.8455,0.068330457
826.002,425.8599,0.068453824
826.098,425.8747,0.068570073
826.2,425.8903,0.068693732
826.302,425.9051,0.068817537
826.398,425.9199,0.068934195
826.5,425.9347,0.069058293
826.602,425.9499,0.069182539
826.698,425.9647,0.069299613
826.8,425.9806,0.069424146
826.902,425.9958,0.069548825
826.998,426.0098,0.069666311
827.1,426.0249,0.069791295
827.202,426.0398,0.06991643
827.298,426.0548,0.070034343
827.4,426.0709,0.070159777
827.502,426.0849,0.070285359
827.598,426.101,0.070403691
827.7,426.1147,0.070529563
827.802,426.1309,0.070655581
827.898,426.1448,0.070774319
828,426.1606,0.070900621
828.102,426.175,0.071027068
828.198,426.1899,0.071146214
828.3,426.204,0.071272953
828.402,426.22,0.071399845
828.498,426.2354,0.071519412
828.6,426.2504,0.071646599
828.702,426.2652,0.071773938
828.798,426.2801,0.071893923
828.9,426.2955,0.072021549
829.002,426.3105,0.07214932
829.098,426.3255,0.072269715
829.2,426.3399,0.072397782
829.302,426.3554,0.072525998
829.398,426.3708,0.072646811
829.5,426.3851,0.072775322
829.602,426.4002,0.072903986
829.698,426.415,0.073025223
829.8,426.4301,0.073154184
829.902,426.4455,0.073283298
829.998,426.4603,0.073404962
830.1,426.4753,0.073534383
830.202,426.4904,0.073663959
830.298,426.5052,0.073786057
830.4,426.5207,0.073915944
830.502,426.5359,0.074045988
830.598,426.5507,0.074168527
830.7,426.5652,0.074298876
830.802,426.5802,0.074429377
830.898,426.5951,0.074552346
831,426.6106,0.074683153
831.102,426.6255,0.074814113
831.198,426.6407,0.074937512
831.3,426.6551,0.075068773
831.402,426.6712,0.075200189
831.498,426.6862,0.07532402
831.6,426.7007,0.075455737
831.702,426.7166,0.075587598
831.798,426.7308,0.075711836
831.9,426.7462,0.075843986
832.002,426.7613,0.075976288
832.098,426.7765,0.076100947
832.2,426.7916,0.076233544
832.302,426.8068,0.076366288
832.398,426.8219,0.076491359
832.5,426.836,0.076624398
832.602,426.8513,0.076757589
832.698,426.8661,0.076883084
832.8,426.8814,0.077016573
832.902,426.896,0.077150217
832.998,426.9114,0.077276139
833.1,426.9264,0.077410081
833.202,426.9415,0.077544176
833.298,426.9561,0.077670522
833.4,426.9717,0.077804918
833.502,426.9866,0.077939471
833.598,427.0017,0.078066255
833.7,427.0168,0.078201116
833.802,427.0325,0.078336132
833.898,427.047,0.078463351
834,427.0621,0.078598677
834.102,427.0767,0.078734162
834.198,427.092,0.078861824
834.3,427.1071,0.078997619
834.402,427.1216,0.079133563
834.498,427.1361,0.079261654
834.6,427.1527,0.079397908
834.702,427.1671,0.079534317
834.798,427.1809,0.07966285
834.9,427.1968,0.079799572
835.002,427.2112,0.079936452
835.098,427.228,0.080065428
835.2,427.2427,0.080202619
835.302,427.2575,0.080339962
835.398,427.2727,0.080469367
835.5,427.2871,0.080607011
835.602,427.3022,0.080744807
835.698,427.3174,0.080874642
835.8,427.3316,0.081012745
835.902,427.3472,0.081151
835.998,427.3623,0.081281265
836.1,427.377,0.081419821
836.202,427.3923,0.08155853
836.298,427.4062,0.081689218
836.4,427.4231,0.081828222
836.502,427.4376,0.081967378
836.598,427.4529,0.08209849
836.7,427.4668,0.082237944
836.802,427.4823,0.082377548
836.898,427.4966,0.082509081
837,427.512,0.082648986
837.102,427.5275,0.082789039
837.198,427.5425,0.082920988
837.3,427.5573,0.083061331
837.402,427.5717,0.083201832
837.498,427.5875,0.083334213
837.6,427.6026,0.083475018
837.702,427.6167,0.083615979
837.798,427.6323,0.083748792
837.9,427.6481,0.083890054
838.002,427.6621,0.084031461
838.098,427.6767,0.08416469
838.2,427.693,0.084306396
838.302,427.7074,0.084448257
838.398,427.7224,0.084581921
838.5,427.7371,0.084724095
838.602,427.7517,0.084866425
838.698,427.767,0.085000524
838.8,427.7825,0.085143154
838.902,427.7971,0.085285937
838.998,427.8125,0.085420462
839.1,427.8276,0.085563549
839.202,427.8424,0.085706794
839.298,427.8576,0.085841758
839.4,427.8729,0.08598531
839.502,427.8871,0.086129015
839.598,427.9023,0.086264405
839.7,427.9172,0.086408407
839.802,427.9328,0.086552562
839.898,427.9473,0.086688379
840,427.9617,0.086832835
840.102,427.9775,0.086977443
840.198,427.9923,0.087113683
840.3,428.0081,0.087258587
840.402,428.0222,0.087403642
840.498,428.0376,0.087540307
840.6,428.0525,0.087685666
840.702,428.0679,0.087831184
840.798,428.083,0.087968289
840.9,428.098,0.08811412
841.002,428.1125,0.088260109
841.098,428.1279,0.088397658
841.2,428.1428,0.08854396
841.302,428.1581,0.08869042
841.398,428.1726,0.088828413
841.5,428.1878,0.088975183
841.602,428.2029,0.089122109
841.698,428.2178,0.089260539
841.8,428.2332,0.089407777
841.902,428.2473,0.089555171
841.998,428.2625,0.089694037
842.1,428.2777,0.089841732
842.202,428.2924,0.089989579
842.298,428.308,0.090128871
842.4,428.3227,0.090277019
842.502,428.3368,0.090425323
842.598,428.3521,0.09056505
842.7,428.3673,0.090713672
842.802,428.3825,0.090862459
842.898,428.3973,0.091002641
843,428.4126,0.091151743
843.102,428.4279,0.09130101
843.198,428.4428,0.091441647
843.3,428.4566,0.091591236
843.402,428.4726,0.091740989
843.498,428.4878,0.09188208
843.6,428.5028,0.092032144
843.702,428.5183,0.092182362
843.798,428.533,0.092323888
843.9,428.548,0.092474414
844.002,428.5626,0.092625097
844.098,428.5772,0.092767068
844.2,428.5918,0.092918064
844.302,428.6072,0.093069213
844.398,428.623,0.093211618
844.5,428.6379,0.093363083
844.602,428.653,0.093514712
844.698,428.6673,0.093657575
844.8,428.6829,0.093809529
844.902,428.6983,0.093961648
844.998,428.7127,0.094104971
845.1,428.7275,0.094257414
845.202,428.7427,0.094410018
845.298,428.7581,0.094553796
845.4,428.7725,0.09470672
845.502,428.787,0.094859804
845.598,428.8029,0.095004034
845.7,428.8178,0.095157435
845.802,428.8329,0.095310994
845.898,428.8488,0.09545567
846,428.8628,0.095609548
846.102,428.878,0.095763587
846.198,428.8932,0.095908718
846.3,428.9082,0.096063079
846.402,428.9233,0.096217599
846.498,428.938,0.096363176
846.6,428.9532,0.096518008
846.702,428.9676,0.096673002
846.798,428.9838,0.096819031
846.9,428.9977,0.09697435
847.002,429.013,0.097129832
847.098,429.0284,0.097276325
847.2,429.0429,0.097432138
847.302,429.0584,0.097588119
847.398,429.0729,0.097735081
847.5,429.0887,0.097891389
847.602,429.1029,0.098047859
847.698,429.1185,0.098195275
847.8,429.1328,0.09835207
847.902,429.1476,0.098509035
847.998,429.1632,0.098656926
848.1,429.1779,0.098814228
848.202,429.1924,0.0989717
848.298,429.2076,0.099120068
848.4,429.2228,0.099277877
848.502,429.2378,0.099435856
848.598,429.2527,0.099584698
848.7,429.268,0.099743006
848.802,429.2833,0.099901477
848.898,429.299,0.10005078
849,429.3131,0.100209576
849.102,429.3284,0.100368543
849.198,429.3435,0.100518317
849.3,429.3579,0.100677614
849.402,429.3728,0.100837079
849.498,429.3875,0.100987319
849.6,429.4033,0.101147112
849.702,429.4182,0.101307069
849.798,429.4328,0.101457769
849.9,429.4485,0.101618054
850.002,429.463,0.101778509
850.098,429.4783,0.101929687
850.2,429.4928,0.102090484
850.302,429.5081,0.102251452
850.398,429.5239,0.102403113
850.5,429.5385,0.102564424
850.602,429.554,0.102725908
850.698,429.5674,0.102878054
850.8,429.5836,0.103039878
850.902,429.5983,0.103201875
850.998,429.6131,0.103354507
851.1,429.6287,0.103516853
851.202,429.6434,0.103679375
851.298,429.6596,0.103832501
851.4,429.6735,0.103995369
851.502,429.6874,0.104158407
851.598,429.7031,0.104312013
851.7,429.7185,0.104475385
851.802,429.7339,0.104638924
851.898,429.7482,0.104793002
852,429.7634,0.104956881
852.102,429.779,0.105120936
852.198,429.7938,0.105275505
852.3,429.8087,0.105439909
852.402,429.8226,0.105604489
852.498,429.8385,0.105759553
852.6,429.8541,0.105924479
852.702,429.8688,0.106089578
852.798,429.8845,0.106245127
852.9,429.8984,0.106410569
853.002,429.9142,0.106576184
853.098,429.9286,0.106732215
853.2,429.9441,0.106898174
853.302,429.9587,0.107064308
853.398,429.9735,0.107220831
853.5,429.9885,0.107387308
853.602,430.004,0.107553952
853.698,430.0188,0.107710949
853.8,430.0337,0.107877931
853.902,430.0486,0.108045088
853.998,430.0639,0.108202574
854.1,430.0783,0.108370071
854.202,430.0937,0.108537744
854.298,430.1082,0.108695719
854.4,430.124,0.108863738
854.502,430.1385,0.10903193
854.598,430.1545,0.10919039
854.7,430.1685,0.109358928
854.802,430.1843,0.109527643
854.898,430.1984,0.109686594
855,430.2135,0.109855651
855.102,430.2288,0.110024888
855.198,430.2437,0.110184336
855.3,430.2599,0.110353927
855.402,430.274,0.110523697
855.498,430.2894,0.110683645
855.6,430.3042,0.110853767
855.702,430.3185,0.111024071
855.798,430.3335,0.111184525
855.9,430.3491,0.111355184
856.002,430.3638,0.111526022
856.098,430.3794,0.111686978
856.2,430.3936,0.111858171
856.302,430.4086,0.11202954
856.398,430.4233,0.112190992
856.5,430.4389,0.112362713
856.602,430.454,0.112534613
856.698,430.4686,0.112696566
856.8,430.4836,0.112868812
856.902,430.4987,0.113041231
856.998,430.5133,0.113203674
857.1,430.5291,0.113376448
857.202,430.5446,0.113549401
857.298,430.5586,0.11371235
857.4,430.5735,0.113885661
857.502,430.5893,0.114059148
857.598,430.6036,0.114222594
857.7,430.6196,0.114396436
857.802,430.635,0.114570459
857.898,430.649,0.114734411
858,430.6645,0.114908783
858.102,430.6788,0.115083332
858.198,430.6935,0.115247778
858.3,430.7085,0.115422678
858.402,430.7245,0.115597761
858.498,430.7389,0.115762712
858.6,430.7542,0.115938149
858.702,430.7696,0.116113766
858.798,430.7842,0.116279219
858.9,430.7987,0.116455191
859.002,430.8141,0.116631338
859.098,430.8295,0.116797291
859.2,430.8435,0.116973794
859.302,430.8594,0.117150478
859.398,430.8748,0.117316942
859.5,430.8888,0.11749399
859.602,430.9042,0.117671218
859.698,430.9193,0.11783819
859.8,430.9341,0.118015787
859.902,430.9493,0.118193572
859.998,430.9643,0.118361072
860.1,430.9792,0.118539224
860.202,430.9947,0.118717558
860.298,431.01,0.118885575
860.4,431.0242,0.119064279
860.502,431.039,0.119243168
860.598,431.0541,0.119411706
860.7,431.0697,0.119590959
860.802,431.0843,0.119770394
860.898,431.0983,0.119939446
861,431.1144,0.120119245
861.102,431.1295,0.120299228
861.198,431.1436,0.120468797
861.3,431.1598,0.120649145
861.402,431.1747,0.120829674
861.498,431.1898,0.120999754
861.6,431.2038,0.121180645
861.702,431.2195,0.121361714
861.798,431.2339,0.121532302
861.9,431.2484,0.121713738
862.002,431.2638,0.12189536
862.098,431.279,0.12206647
862.2,431.2941,0.122248458
862.302,431.3099,0.122430631
862.398,431.3242,0.122602266
862.5,431.3394,0.122784818
862.602,431.3541,0.122967561
862.698,431.3691,0.12313973
862.8,431.3837,0.123322842
862.902,431.3997,0.12350614
862.998,431.4139,0.123678825
863.1,431.4294,0.123862484
863.202,431.4443,0.124046327
863.298,431.4594,0.124219532
863.4,431.4751,0.124403745
863.502,431.4896,0.124588141
863.598,431.5048,0.124761862
863.7,431.5198,0.124946624
863.802,431.5345,0.125131568
863.898,431.5502,0.125305801
864,431.5648,0.125491103
864.102,431.5792,0.125676593
864.198,431.595,0.125851344
864.3,431.6095,0.126037201
864.402,431.6251,0.126223246
864.498,431.6393,0.126398523
864.6,431.6555,0.126584944
864.702,431.6699,0.126771555
864.798,431.6855,0.126947365
864.9,431.6999,0.12713435
865.002,431.7149,0.127321522
865.098,431.7298,0.127497857
865.2,431.7447,0.127685397
865.302,431.7605,0.127873124
865.398,431.7751,0.128049987
865.5,431.79,0.128238093
865.602,431.8057,0.12842639
865.698,431.8206,0.128603792
865.8,431.8357,0.128792468
865.902,431.8506,0.128981329
865.998,431.8657,0.129159258
866.1,431.8801,0.129348495
866.202,431.8957,0.129537914
866.298,431.91,0.129716363
866.4,431.9258,0.129906151
866.502,431.9413,0.130096125
866.598,431.9566,0.130275096
866.7,431.9719,0.13046544
866.802,431.9857,0.130655971
866.898,432.0004,0.13083547
867,432.0154,0.131026374
867.102,432.0313,0.131217463
867.198,432.0451,0.131397484
867.3,432.062,0.13158894
867.402,432.0763,0.131780581
867.498,432.0911,0.131961125
867.6,432.1056,0.132153136
867.702,432.1209,0.132345332
867.798,432.1363,0.132526394
867.9,432.1514,0.132718954
868.002,432.1668,0.132911699
868.098,432.1816,0.133093278
868.2,432.1961,0.133286387
868.302,432.2111,0.133479677
868.398,432.2264,0.133661773
868.5,432.2411,0.133855437
868.602,432.2559,0.134049282
868.698,432.2707,0.134231894
868.8,432.2868,0.134426104
868.902,432.3012,0.134620498
868.998,432.3163,0.134803627
869.1,432.3321,0.134998382
869.202,432.3464,0.135193319
869.298,432.3609,0.135376962
869.4,432.3768,0.135572269
869.502,432.3918,0.135767758
869.598,432.4068,0.135951918
869.7,432.4225,0.136147773
869.802,432.4364,0.136343817
869.898,432.4515,0.136528504
870,432.4661,0.136724921
870.102,432.4821,0.136921523
870.198,432.4965,0.137106729
870.3,432.5114,0.137303698
870.402,432.527,0.137500854
870.498,432.5414,0.137686586
870.6,432.5571,0.137884109
870.702,432.5715,0.138081814
870.798,432.5864,0.138268063
870.9,432.6015,0.138466141
871.002,432.6166,0.138664407
871.098,432.6319,0.138851183
871.2,432.6463,0.139049819
871.302,432.6616,0.13924864
871.398,432.6765,0.139435938
871.5,432.6914,0.139635129
871.602,432.7074,0.139834507
871.698,432.7216,0.140022331
871.8,432.7366,0.140222076
871.902,432.7517,0.14042201
871.998,432.7661,0.140610355
872.1,432.7818,0.140810656
872.202,432.7974,0.141011144
872.298,432.8112,0.141200017
872.4,432.8271,0.141400887
872.502,432.8408,0.141601952
872.598,432.857,0.141791367
872.7,432.8714,0.14199281
872.802,432.8859,0.142194446
872.898,432.901,0.142384403
873,432.9157,0.142586422
873.102,432.9312,0.142788632
873.198,432.9464,0.142979128
873.3,432.9611,0.143181725
873.402,432.9761,0.143384519
873.498,432.9912,0.143575565
873.6,433.006,0.143778747
873.702,433.0216,0.143982126
873.798,433.0357,0.14417372
873.9,433.0512,0.144377478
874.002,433.0658,0.144581433
874.098,433.0805,0.144773577
874.2,433.0965,0.144977925
874.302,433.1115,0.14518247
874.398,433.1265,0.14537517
874.5,433.1418,0.145580112
874.602,433.1567,0.145785257
874.698,433.1708,0.145978524
874.8,433.1864,0.146184069
874.902,433.2006,0.146389813
874.998,433.2172,0.146583645
875.1,433.2313,0.146789792
875.202,433.2465,0.146996139
875.298,433.2615,0.147190535
875.4,433.2762,0.147397279
875.502,433.2914,0.147604222
875.598,433.3068,0.14779918
875.7,433.3219,0.148006523
875.802,433.3356,0.148214069
875.898,433.3503,0.148409594
876,433.3664,0.14861754
876.102,433.3805,0.148825689
876.198,433.3957,0.149021777
876.3,433.4114,0.14923032
876.402,433.4266,0.149439063
876.498,433.4413,0.14963571
876.6,433.4573,0.149844846
876.702,433.4716,0.150054182
876.798,433.4863,0.150251389
876.9,433.5019,0.150461112
877.002,433.5165,0.150671036
877.098,433.5316,0.150868798
877.2,433.5464,0.151079113
877.302,433.5616,0.151289624
877.398,433.5766,0.15148794
877.5,433.5914,0.151698848
877.602,433.6071,0.151909959
877.698,433.6219,0.152108844
877.8,433.637,0.152320364
877.902,433.6518,0.152532086
877.998,433.6668,0.152731544
878.1,433.6825,0.152943672
878.202,433.6961,0.153156001
878.298,433.7119,0.153356023
878.4,433.7264,0.153568745
878.502,433.7408,0.153781667
878.598,433.7562,0.15398225
878.7,433.7722,0.154195569
878.802,433.7871,0.154409087
878.898,433.8017,0.154610235
879,433.8165,0.154824157
879.102,433.8328,0.155038278
879.198,433.8463,0.155239987
879.3,433.8621,0.155454502
879.402,433.8775,0.155669222
879.498,433.8915,0.155871502
879.6,433.9078,0.156086622
879.702,433.9219,0.156301946
879.798,433.9375,0.156504789
879.9,433.9524,0.156720506
880.002,433.9678,0.156936423
880.098,433.9816,0.157139823
880.2,433.9976,0.157356128
880.302,434.0122,0.157572626
880.398,434.0274,0.157776573
880.5,434.0426,0.157993463
880.602,434.0578,0.158210549
880.698,434.0728,0.158415049
880.8,434.0873,0.158632529
880.902,434.1021,0.158850212
880.998,434.1181,0.159055274
881.1,434.1324,0.159273344
881.202,434.1476,0.159491612
881.298,434.1622,0.159697227
881.4,434.1774,0.159915888
881.502,434.1932,0.160134749
881.598,434.2074,0.160340929
881.7,434.2232,0.160560192
881.802,434.2379,0.160779653
881.898,434.2525,0.160986391
882,434.267,0.161206249
882.102,434.2824,0.161426306
882.198,434.2972,0.161633603
882.3,434.3132,0.161854048
882.402,434.3275,0.16207469
882.498,434.3424,0.162282537
882.6,434.3579,0.162503567
882.702,434.3733,0.16272479
882.798,434.3877,0.162933185
882.9,434.403,0.163154802
883.002,434.4178,0.163376619
883.098,434.4331,0.163585578
883.2,434.4475,0.163807798
883.302,434.4631,0.164030215
883.398,434.4773,0.164239733
883.5,434.493,0.164462543
883.602,434.5079,0.164685554
883.698,434.5226,0.164895633
883.8,434.5377,0.165119043
883.902,434.5532,0.165342657
883.998,434.5683,0.165553306
884.1,434.5832,0.165777318
884.202,434.5988,0.166001528
884.298,434.6134,0.166212733
884.4,434.6275,0.166437334
884.502,434.6432,0.166662137
884.598,434.6581,0.166873906
884.7,434.6734,0.167099112
884.802,434.6888,0.167324521
884.898,434.7033,0.167536858
885,434.7185,0.16776266
885.102,434.7331,0.167988657
885.198,434.7482,0.168201541
885.3,434.7626,0.168427922
885.402,434.7779,0.168654498
885.498,434.7935,0.168867929
885.6,434.8085,0.169094892
885.702,434.8236,0.169322049
885.798,434.8385,0.169536031
885.9,434.8537,0.169763585
886.002,434.8688,0.169991335
886.098,434.8836,0.170205867
886.2,434.8979,0.170433997
886.302,434.9139,0.170662323
886.398,434.9285,0.170877405
886.5,434.9434,0.171106128
886.602,434.9584,0.171335051
886.698,434.9735,0.171550695
886.8,434.9877,0.171780015
886.902,435.0033,0.172009535
886.998,435.0195,0.172225743
887.1,435.0331,0.172455668
887.202,435.0481,0.172685802
887.298,435.0636,0.172902591
887.4,435.0782,0.173133128
887.502,435.0942,0.173363865
887.598,435.1086,0.173581218
887.7,435.1238,0.173812361
887.802,435.1381,0.174043706
887.898,435.1533,0.174261632
888,435.1682,0.174493377
888.102,435.1831,0.174725319
888.198,435.198,0.174943804
888.3,435.2131,0.175176146
888.402,435.2285,0.175408691
888.498,435.2432,0.175627746
888.6,435.2577,0.175860693
888.702,435.2734,0.176093837
888.798,435.2878,0.176313451
888.9,435.3031,0.176546988
889.002,435.3184,0.176780729
889.098,435.3335,0.177000907
889.2,435.3477,0.177235042
889.302,435.3633,0.177469379
889.398,435.3777,0.177690121
889.5,435.3927,0.177924858
889.602,435.407,0.178159792
889.698,435.4235,0.178381091
889.8,435.4377,0.178616418
889.902,435.4531,0.178851946
889.998,435.468,0.179073808
890.1,435.4835,0.179309742
890.202,435.4974,0.179545881
890.298,435.5135,0.179768316
890.4,435.5277,0.180004849
890.502,435.5436,0.180241582
890.598,435.5582,0.180464579
890.7,435.5732,0.180701714
890.802,435.5892,0.18093905
890.898,435.6025,0.181162614
891,435.6185,0.181400355
891.102,435.633,0.181638302
891.198,435.6489,0.181862441
891.3,435.6635,0.182100791
891.402,435.6778,0.18233934
