time,temperature,conversion
1444.098,422.8454,0.057237874
1444.2,422.8549,0.057307014
1444.302,422.8622,0.057376206
1444.398,422.8711,0.057441377
1444.5,422.8793,0.05751067
1444.602,422.8881,0.05758001
1444.698,422.8961,0.057645315
1444.8,422.9041,0.057714749
1444.902,422.9127,0.057784234
1444.998,422.9202,0.057849678
1445.1,422.9299,0.057919261
1445.202,422.9376,0.057988892
1445.298,422.9449,0.058054472
1445.4,422.9543,0.058124199
1445.502,422.9631,0.058193975
1445.598,422.9714,0.058259692
1445.7,422.9792,0.058329562
1445.802,422.9879,0.058399476
1445.898,422.9964,0.058465326
1446,423.0048,0.058535344
1446.102,423.0129,0.058605413
1446.198,423.0218,0.058671407
1446.3,423.0295,0.058741573
1446.402,423.0378,0.058811792
1446.498,423.0464,0.058877928
1446.6,423.0549,0.058948254
1446.702,423.0636,0.059018631
1446.798,423.0712,0.059084917
1446.9,423.0792,0.059155399
1447.002,423.0883,0.059225925
1447.098,423.0972,0.059292341
1447.2,423.1051,0.059362954
1447.302,423.1138,0.059433615
1447.398,423.1216,0.059500168
1447.5,423.1299,0.059570932
1447.602,423.1391,0.059641746
1447.698,423.1476,0.059708439
1447.8,423.1553,0.059779349
1447.902,423.1639,0.059850304
1447.998,423.1715,0.059917131
1448.1,423.1806,0.05998819
1448.202,423.1883,0.0600593
1448.298,423.1969,0.060126274
1448.4,423.2059,0.060197485
1448.502,423.2135,0.060268748
1448.598,423.2221,0.060335865
1448.7,423.2303,0.060407225
1448.802,423.2379,0.060478633
1448.898,423.2477,0.060545883
1449,423.2547,0.060617378
1449.102,423.2643,0.060688919
1449.198,423.272,0.060756296
1449.3,423.2799,0.060827936
1449.402,423.2889,0.060899629
1449.498,423.2966,0.060967153
1449.6,423.3056,0.061038946
1449.702,423.3135,0.061110784
1449.798,423.3216,0.061178442
1449.9,423.33,0.061250373
1450.002,423.3388,0.06132235
1450.098,423.3471,0.061390138
1450.2,423.3554,0.061462208
1450.302,423.3634,0.061534323
1450.398,423.3714,0.061602242
1450.5,423.3804,0.061674454
1450.602,423.3888,0.061746715
1450.698,423.3974,0.061814771
1450.8,423.4051,0.061887129
1450.902,423.4136,0.061959532
1450.998,423.4214,0.062027718
1451.1,423.4307,0.062100214
1451.202,423.4383,0.062172759
1451.298,423.447,0.062241083
1451.4,423.4556,0.062313728
1451.502,423.4642,0.062386426
1451.598,423.4718,0.062454897
1451.7,423.4804,0.062527698
1451.802,423.4896,0.062600549
1451.898,423.4968,0.062669159
1452,423.5053,0.062742114
1452.102,423.5135,0.062815124
1452.198,423.5222,0.062883884
1452.3,423.5302,0.062956995
1452.402,423.5387,0.063030161
1452.498,423.5468,0.063099075
1452.6,423.5553,0.063172352
1452.702,423.5639,0.063245682
1452.798,423.5711,0.063314746
1452.9,423.5801,0.063388183
1453.002,423.5879,0.063461672
1453.098,423.5967,0.063530887
1453.2,423.6054,0.063604483
1453.302,423.6125,0.063678135
1453.398,423.6212,0.063747511
1453.5,423.6301,0.063821281
1453.602,423.6377,0.06389511
1453.698,423.6466,0.063964651
1453.8,423.6544,0.064038599
1453.902,423.6629,0.064112608
1453.998,423.6711,0.06418232
1454.1,423.6798,0.064256441
1454.202,423.6881,0.064330614
1454.298,423.6965,0.064400479
1454.4,423.7047,0.064474773
1454.502,423.713,0.064549127
1454.598,423.721,0.064619159
1454.7,423.7304,0.064693631
1454.802,423.7378,0.064768168
1454.898,423.7459,0.064838384
1455,423.7545,0.06491305
1455.102,423.7626,0.064987775
1455.198,423.7718,0.065058163
1455.3,423.7795,0.065133014
1455.402,423.7881,0.065207927
1455.498,423.7961,0.065278492
1455.6,423.8044,0.065353533
1455.702,423.8134,0.065428641
1455.798,423.8205,0.065499389
1455.9,423.8298,0.065574622
1456.002,423.8379,0.06564992
1456.098,423.846,0.065720848
1456.2,423.8537,0.065796269
1456.302,423.8629,0.065871752
1456.398,423.8704,0.065942857
1456.5,423.8788,0.066018478
1456.602,423.8879,0.06609417
1456.698,423.8962,0.066165468
1456.8,423.904,0.066241288
1456.902,423.9123,0.066317181
1456.998,423.9205,0.066388678
1457.1,423.9292,0.066464714
1457.202,423.9368,0.066540819
1457.298,423.9451,0.066612516
1457.4,423.953,0.066688767
1457.502,423.9621,0.066765088
1457.598,423.9703,0.066836985
1457.7,423.9797,0.066913448
1457.802,423.9882,0.066989985
1457.898,423.9959,0.067062087
1458,424.0034,0.067138766
1458.102,424.0117,0.067215511
1458.198,424.0211,0.067287804
1458.3,424.0293,0.067364681
1458.402,424.0371,0.067441628
1458.498,424.0455,0.067514111
1458.6,424.0542,0.06759119
1458.702,424.0625,0.067668342
1458.798,424.0697,0.067741024
1458.9,424.0788,0.067818323
1459.002,424.087,0.06789569
1459.098,424.096,0.067968569
1459.2,424.1043,0.068046073
1459.302,424.112,0.068123646
1459.398,424.1201,0.068196718
1459.5,424.129,0.068274427
1459.602,424.1378,0.068352209
1459.698,424.1459,0.068425481
1459.8,424.1542,0.068503402
1459.902,424.1625,0.06858139
1459.998,424.1709,0.068654849
1460.1,424.1796,0.068732965
1460.202,424.1885,0.068811147
1460.298,424.1957,0.068884786
1460.4,424.2059,0.068963087
1460.502,424.213,0.069041454
1460.598,424.2217,0.069115274
1460.7,424.2288,0.069193769
1460.802,424.2377,0.069272328
1460.898,424.2461,0.069346321
1461,424.2547,0.069424998
1461.102,424.2619,0.069503738
1461.198,424.2706,0.069577906
1461.3,424.2788,0.069656771
1461.402,424.2881,0.069735696
1461.498,424.296,0.069810033
1461.6,424.3044,0.06988908
1461.702,424.3133,0.069968189
1461.798,424.3212,0.070042704
1461.9,424.3295,0.070121939
1462.002,424.3374,0.070201237
1462.098,424.3463,0.070275926
1462.2,424.3549,0.070355342
1462.302,424.3627,0.070434821
1462.398,424.3715,0.070509684
1462.5,424.3798,0.070589288
1462.602,424.3889,0.070668956
1462.698,424.3963,0.070743999
1462.8,424.4045,0.070823802
1462.902,424.4125,0.070903672
1462.998,424.4213,0.070978905
1463.1,424.4294,0.071058907
1463.202,424.4385,0.071138976
1463.298,424.4464,0.071214396
1463.4,424.4546,0.071294597
1463.502,424.4627,0.071374861
1463.598,424.4718,0.071450456
1463.7,424.4801,0.071530838
1463.802,424.4882,0.071611283
1463.898,424.4956,0.071687055
1464,424.5047,0.071767629
1464.102,424.5129,0.071848267
1464.198,424.5218,0.071924223
1464.3,424.5304,0.072004996
1464.402,424.5374,0.072085839
1464.498,424.5462,0.072161992
1464.6,424.5547,0.072242971
1464.702,424.5627,0.072324016
1464.798,424.5711,0.072400356
1464.9,424.579,0.07248153
1465.002,424.5877,0.072562775
1465.098,424.5957,0.072639305
1465.2,424.6043,0.072720686
1465.302,424.6129,0.072802132
1465.398,424.6207,0.07287885
1465.5,424.6289,0.07296043
1465.602,424.6374,0.073042068
1465.698,424.6457,0.073118961
1465.8,424.6544,0.073200725
1465.902,424.6622,0.073282556
1465.998,424.6706,0.073359635
1466.1,424.6789,0.073441599
1466.202,424.6867,0.073523625
1466.298,424.6959,0.073600886
1466.4,424.7048,0.073683034
1466.502,424.7131,0.073765243
1466.598,424.7216,0.073842674
1466.7,424.7292,0.073925008
1466.802,424.7372,0.074007408
1466.898,424.7457,0.07408503
1467,424.7545,0.074167574
1467.102,424.7627,0.07425018
1467.198,424.7706,0.07432799
1467.3,424.7793,0.074410725
1467.402,424.7873,0.07449352
1467.498,424.7956,0.074571504
1467.6,424.8039,0.074654422
1467.702,424.8124,0.074737402
1467.798,424.8213,0.074815567
1467.9,424.8297,0.074898684
1468.002,424.8373,0.074981864
1468.098,424.8461,0.075060206
1468.2,424.855,0.075143501
1468.302,424.862,0.075226856
1468.398,424.8712,0.075305364
1468.5,424.8795,0.075388841
1468.602,424.8888,0.075472384
1468.698,424.8972,0.075551076
1468.8,424.9053,0.075634752
1468.902,424.9133,0.075718495
1468.998,424.9211,0.075797371
1469.1,424.9303,0.075881236
1469.202,424.9385,0.075965164
1469.298,424.9466,0.076044215
1469.4,424.9558,0.076128269
1469.502,424.9645,0.076212386
1469.598,424.9717,0.076291612
1469.7,424.9802,0.076375844
1469.802,424.9879,0.076460137
1469.898,424.9965,0.07653953
1470,425.0053,0.076623945
1470.102,425.0134,0.076708419
1470.198,425.0223,0.076787981
1470.3,425.0299,0.076872574
1470.402,425.0383,0.076957231
1470.498,425.0469,0.077036963
1470.6,425.0551,0.077121735
1470.702,425.063,0.077206567
1470.798,425.0718,0.077286465
1470.9,425.0802,0.077371412
1471.002,425.0891,0.077456419
1471.098,425.0967,0.077536485
1471.2,425.1047,0.077621615
1471.302,425.1142,0.0777068
1471.398,425.1227,0.077787028
1471.5,425.1311,0.077872326
1471.602,425.1386,0.07795768
1471.698,425.147,0.078038063
1471.8,425.1552,0.078123518
1471.902,425.1643,0.078209027
1471.998,425.1728,0.078289555
1472.1,425.1802,0.078375169
1472.202,425.1895,0.078460839
1472.298,425.1977,0.078541522
1472.4,425.2061,0.078627305
1472.502,425.2148,0.07871314
1472.598,425.2217,0.078793972
1472.7,425.2311,0.078879909
1472.802,425.2392,0.078965902
1472.898,425.2473,0.079046886
1473,425.2555,0.079132984
1473.102,425.2643,0.079219139
1473.198,425.2726,0.079300279
1473.3,425.2803,0.079386545
1473.402,425.2882,0.079472865
1473.498,425.2975,0.079554154
1473.6,425.3059,0.079640579
1473.702,425.3136,0.079727063
1473.798,425.3226,0.079808517
1473.9,425.331,0.079895121
1474.002,425.3393,0.079981785
1474.098,425.3469,0.08006341
1474.2,425.3554,0.080150196
1474.302,425.3635,0.080237039
1474.398,425.3718,0.080318826
1474.5,425.3805,0.080405778
1474.602,425.3887,0.080492779
1474.698,425.3964,0.080574712
1474.8,425.4053,0.080661821
1474.902,425.414,0.080748988
1474.998,425.4228,0.080831079
1475.1,425.4309,0.080918358
1475.202,425.4392,0.081005696
1475.298,425.4477,0.081087953
1475.4,425.4552,0.081175407
1475.502,425.4634,0.081262917
1475.598,425.4723,0.08134533
1475.7,425.4799,0.081432946
1475.802,425.4889,0.081520618
1475.898,425.4978,0.081603186
1476,425.5055,0.081690974
1476.102,425.5144,0.081778822
1476.198,425.5223,0.081861559
1476.3,425.5308,0.081949522
1476.402,425.5388,0.082037543
1476.498,425.5469,0.082120441
1476.6,425.5558,0.082208574
1476.702,425.565,0.082296756
1476.798,425.5725,0.082379801
1476.9,425.5813,0.082468088
1477.002,425.5891,0.082556429
1477.098,425.5963,0.082639623
1477.2,425.6062,0.082728069
1477.302,425.6144,0.082816568
1477.398,425.6218,0.082899907
1477.5,425.6311,0.082988508
1477.602,425.6388,0.083077166
1477.698,425.6482,0.083160661
1477.8,425.6554,0.083249428
1477.902,425.6641,0.083338251
1477.998,425.6723,0.083421905
1478.1,425.6814,0.083510844
1478.202,425.6897,0.083599839
1478.298,425.6971,0.083683652
1478.4,425.706,0.083772753
1478.502,425.7152,0.0838619
1478.598,425.7226,0.083945856
1478.7,425.7303,0.084035113
1478.802,425.7398,0.084124415
1478.898,425.7476,0.084208514
1479,425.7555,0.084297925
1479.102,425.764,0.084387393
1479.198,425.7717,0.08447165
1479.3,425.7809,0.084561231
1479.402,425.7894,0.084650871
1479.498,425.7986,0.084735294
1479.6,425.8048,0.084825051
1479.702,425.8142,0.084914864
1479.798,425.8212,0.08499945
1479.9,425.8303,0.085089382
1480.002,425.8395,0.085179374
1480.098,425.8478,0.085264132
1480.2,425.8565,0.085354251
1480.302,425.8637,0.08544443
1480.398,425.8715,0.085529357
1480.5,425.8815,0.085619648
1480.602,425.8894,0.08571
1480.698,425.898,0.085795093
1480.8,425.9059,0.085885564
1480.902,425.9145,0.085976098
1480.998,425.9223,0.086061363
1481.1,425.9314,0.086152017
1481.202,425.9391,0.086242735
1481.298,425.948,0.086328172
1481.4,425.9557,0.086419009
1481.502,425.9655,0.086509907
1481.598,425.9736,0.086595513
1481.7,425.981,0.08668653
1481.802,425.9901,0.086777603
1481.898,425.9976,0.086863376
1482,426.0058,0.086954572
1482.102,426.0141,0.087045829
1482.198,426.022,0.08713177
1482.3,426.031,0.08722314
1482.402,426.0398,0.087314565
1482.498,426.0478,0.087400666
1482.6,426.056,0.087492205
1482.702,426.0637,0.0875838
1482.798,426.0728,0.087670064
1482.9,426.0812,0.087761779
1483.002,426.0893,0.08785355
1483.098,426.098,0.08793998
1483.2,426.1057,0.088031867
1483.302,426.1145,0.088123812
1483.398,426.1232,0.088210404
1483.5,426.1316,0.088302465
1483.602,426.1392,0.088394578
1483.698,426.1483,0.08848132
1483.8,426.1556,0.088573533
1483.902,426.165,0.088665799
1483.998,426.1726,0.088752691
1484.1,426.1807,0.088845069
1484.202,426.1893,0.088937505
1484.298,426.1981,0.089024556
1484.4,426.2062,0.089117104
1484.502,426.2147,0.089209706
1484.598,426.2232,0.08929691
1484.7,426.2314,0.089389621
1484.802,426.239,0.089482385
1484.898,426.2468,0.089569745
1485,426.2557,0.089662622
1485.102,426.2634,0.089755556
1485.198,426.2725,0.089843079
1485.3,426.2813,0.089936122
1485.402,426.2896,0.090029218
1485.498,426.2979,0.090116895
1485.6,426.3055,0.090210111
1485.702,426.3146,0.09030339
1485.798,426.3229,0.090391239
1485.9,426.3308,0.090484639
1486.002,426.3394,0.090578099
1486.098,426.347,0.090666117
1486.2,426.3561,0.090759697
1486.302,426.3634,0.090853337
1486.398,426.3727,0.090941525
1486.5,426.3805,0.091035281
1486.602,426.3892,0.091129091
1486.698,426.3979,0.091217435
1486.8,426.4057,0.091311361
1486.902,426.4142,0.09140534
1486.998,426.4221,0.091493841
1487.1,426.4311,0.091587927
1487.202,426.439,0.091682069
1487.298,426.4475,0.091770729
1487.4,426.4564,0.091864988
1487.502,426.4637,0.091959303
1487.598,426.4727,0.092048124
1487.7,426.4824,0.092142552
1487.802,426.4898,0.092237037
1487.898,426.4978,0.092326014
1488,426.5056,0.092420605
1488.102,426.5148,0.092515253
1488.198,426.5225,0.092604387
1488.3,426.5318,0.092699148
1488.402,426.5402,0.092793962
1488.498,426.5477,0.092883249
1488.6,426.5556,0.09297817
1488.702,426.5635,0.09307314
1488.798,426.5729,0.093162571
1488.9,426.5815,0.09325764
1489.002,426.5894,0.09335276
1489.098,426.5982,0.09344233
1489.2,426.6057,0.093537553
1489.302,426.6144,0.093632832
1489.398,426.6224,0.093722559
1489.5,426.6311,0.093817951
1489.602,426.6403,0.0939134
1489.698,426.6485,0.094003284
1489.8,426.656,0.094098836
1489.902,426.6645,0.094194441
1489.998,426.6731,0.094284476
1490.1,426.6804,0.09438019
1490.202,426.6884,0.094475958
1490.298,426.698,0.094566146
1490.4,426.7065,0.094662028
1490.502,426.7138,0.094757966
1490.598,426.7224,0.094848317
1490.7,426.7307,0.094944375
1490.802,426.7398,0.095040487
1490.898,426.7481,0.095130995
1491,426.7563,0.095227213
1491.102,426.7642,0.095323484
1491.198,426.773,0.095414146
1491.3,426.7818,0.095510527
1491.402,426.7891,0.095606958
1491.498,426.7982,0.09569777
1491.6,426.8067,0.095794318
1491.702,426.8147,0.095890922
1491.798,426.8236,0.095981894
1491.9,426.8315,0.096078605
1492.002,426.8401,0.09617537
1492.098,426.8481,0.096266486
1492.2,426.8573,0.096363343
1492.302,426.8648,0.096460246
1492.398,426.8736,0.096551496
1492.5,426.8811,0.096648502
1492.602,426.8898,0.096745558
1492.698,426.898,0.096836952
1492.8,426.9064,0.096934105
1492.902,426.9147,0.0970313
1492.998,426.9227,0.097122818
1493.1,426.9309,0.097220102
1493.202,426.9389,0.097317437
1493.298,426.9482,0.097409092
1493.4,426.9569,0.097506526
1493.502,426.9646,0.097604014
1493.598,426.9733,0.097695817
1493.7,426.9815,0.097793407
1493.802,426.9903,0.097891047
1493.898,426.9983,0.097982987
1494,427.0064,0.09808072
1494.102,427.0149,0.098178507
1494.198,427.0232,0.098270594
1494.3,427.0314,0.098368491
1494.402,427.0406,0.098466437
1494.498,427.0481,0.098558669
1494.6,427.0562,0.098656718
1494.702,427.0642,0.098754817
1494.798,427.0729,0.098847193
1494.9,427.0819,0.098945399
1495.002,427.0906,0.099043658
1495.098,427.0989,0.099136185
1495.2,427.1066,0.09923454
1495.302,427.1149,0.099332939
1495.398,427.1235,0.09942559
1495.5,427.1315,0.099524078
1495.602,427.1396,0.099622616
1495.698,427.148,0.099715407
1495.8,427.1566,0.099814052
1495.902,427.1652,0.099912746
1495.998,427.1731,0.100005682
1496.1,427.1819,0.100104476
1496.202,427.19,0.100203321
1496.298,427.199,0.100296397
1496.4,427.2072,0.100395345
1496.502,427.215,0.100494346
1496.598,427.223,0.10058757
1496.7,427.2303,0.100686671
1496.802,427.2408,0.100785821
1496.898,427.2485,0.100879187
1497,427.2561,0.100978437
1497.102,427.2654,0.101077734
1497.198,427.2729,0.101171234
1497.3,427.2818,0.101270623
1497.402,427.2904,0.10137006
1497.498,427.2978,0.101463697
1497.6,427.3072,0.101563241
1497.702,427.3145,0.101662834
1497.798,427.3231,0.101756612
1497.9,427.332,0.101856302
1498.002,427.3396,0.101956045
1498.098,427.3486,0.102049968
1498.2,427.3567,0.102149807
1498.302,427.3653,0.102249693
1498.398,427.3728,0.102343751
1498.5,427.3819,0.102443736
1498.602,427.3897,0.102543776
1498.698,427.3986,0.102637978
1498.8,427.4061,0.102738117
1498.902,427.4154,0.102838306
1498.998,427.423,0.102932643
1499.1,427.4312,0.103032918
1499.202,427.4396,0.103133237
1499.298,427.447,0.103227694
1499.4,427.4564,0.103328099
1499.502,427.4645,0.103428547
1499.598,427.4734,0.103523133
1499.7,427.4816,0.10362368
1499.802,427.4891,0.103724275
1499.898,427.4985,0.103818999
1500,427.5063,0.103919693
1500.102,427.5145,0.104020434
1500.198,427.5236,0.104115296
1500.3,427.5319,0.104216144
1500.402,427.5391,0.104317045
1500.498,427.5481,0.104412055
1500.6,427.5569,0.104513049
1500.702,427.5654,0.104614094
1500.798,427.5733,0.104709241
1500.9,427.5817,0.104810386
1501.002,427.5901,0.104911581
1501.098,427.5987,0.105006866
1501.2,427.607,0.105108154
1501.302,427.6145,0.105209488
1501.398,427.6232,0.105304902
1501.5,427.6311,0.105406326
1501.602,427.6398,0.105507797
1501.698,427.6488,0.105603343
1501.8,427.6566,0.105704914
1501.902,427.665,0.105806538
1501.998,427.6733,0.105902228
1502.1,427.6818,0.106003942
1502.202,427.6898,0.106105703
1502.298,427.6985,0.106201521
1502.4,427.7068,0.106303372
1502.502,427.7156,0.106405265
1502.598,427.7238,0.106501206
1502.7,427.732,0.106603186
1502.802,427.7394,0.106705212
1502.898,427.7486,0.106801278
1503,427.7573,0.106903387
1503.102,427.7646,0.107005536
1503.198,427.7734,0.107101714
1503.3,427.7824,0.107203942
1503.402,427.7901,0.107306214
1503.498,427.7991,0.107402514
1503.6,427.8071,0.107504875
1503.702,427.8151,0.10760728
1503.798,427.8237,0.107703705
1503.9,427.8321,0.107806206
1504.002,427.8392,0.107908754
1504.098,427.8482,0.108005311
1504.2,427.8563,0.108107942
1504.302,427.8644,0.108210613
1504.398,427.8731,0.108307285
1504.5,427.8806,0.108410042
1504.602,427.89,0.108512846
1504.698,427.8977,0.108609647
1504.8,427.9076,0.10871254
1504.902,427.915,0.108815477
1504.998,427.9241,0.1089124
1505.1,427.9315,0.109015427
1505.202,427.9404,0.1091185
1505.298,427.9489,0.109215548
1505.4,427.9574,0.109318701
1505.502,427.9653,0.109421898
1505.598,427.9735,0.109519064
1505.7,427.9819,0.109622351
1505.802,427.9902,0.109725684
1505.898,427.9985,0.109822982
1506,428.0066,0.109926412
1506.102,428.0155,0.110029889
1506.198,428.0235,0.110127323
1506.3,428.0315,0.110230893
1506.402,428.0406,0.110334503
1506.498,428.0485,0.110432059
1506.6,428.0561,0.110535758
1506.702,428.0642,0.110639505
1506.798,428.0734,0.110737196
1506.9,428.0812,0.110841043
1507.002,428.0901,0.11094494
1507.098,428.0983,0.111042773
1507.2,428.1064,0.111146767
1507.302,428.1145,0.111250808
1507.398,428.1242,0.111348773
1507.5,428.1319,0.111452904
1507.602,428.1391,0.111557079
1507.698,428.1485,0.111655169
1507.8,428.1562,0.111759437
1507.902,428.1652,0.111863755
1507.998,428.173,0.111961987
1508.1,428.1822,0.112066409
1508.202,428.1904,0.112170878
1508.298,428.1978,0.112269245
1508.4,428.2069,0.112373807
1508.502,428.2146,0.112478413
1508.598,428.2238,0.112576906
1508.7,428.231,0.112681602
1508.802,428.2404,0.112786348
1508.898,428.2486,0.11288498
1509,428.2557,0.112989826
1509.102,428.2647,0.113094723
1509.198,428.2735,0.113193493
1509.3,428.2819,0.113298484
1509.402,428.2893,0.113403521
1509.498,428.2986,0.11350242
1509.6,428.3069,0.113607544
1509.702,428.3148,0.113712715
1509.798,428.323,0.11381174
1509.9,428.3309,0.113916997
1510.002,428.3392,0.114022302
1510.098,428.348,0.114121455
1510.2,428.3565,0.114226853
1510.302,428.3638,0.114332291
1510.398,428.3733,0.114431567
1510.5,428.3822,0.114537095
1510.602,428.39,0.11464267
1510.698,428.3983,0.114742079
1510.8,428.4069,0.114847744
1510.902,428.4155,0.114953449
1510.998,428.4237,0.115052977
1511.1,428.4313,0.115158772
1511.202,428.4396,0.115264611
1511.298,428.4489,0.115364267
1511.4,428.4571,0.1154702
1511.502,428.4644,0.115576175
1511.598,428.4731,0.115675958
1511.7,428.4819,0.115782017
1511.802,428.4899,0.115888113
1511.898,428.4984,0.115988002
1512,428.5062,0.116094174
1512.102,428.5149,0.116200386
1512.198,428.5226,0.116300391
1512.3,428.5314,0.116406689
1512.402,428.5398,0.116513028
1512.498,428.548,0.116613152
1512.6,428.5559,0.116719574
1512.702,428.5647,0.116826036
1512.798,428.5731,0.116926277
1512.9,428.5814,0.117032822
1513.002,428.5891,0.117139404
1513.098,428.598,0.117239757
1513.2,428.6065,0.117346426
1513.302,428.6151,0.117453132
1513.398,428.6228,0.117553595
1513.5,428.6318,0.117660376
1513.602,428.6393,0.117767202
1513.698,428.6487,0.117867784
1513.8,428.6567,0.117974693
1513.902,428.6648,0.118081638
1513.998,428.6731,0.11818233
1514.1,428.6811,0.118289355
1514.202,428.6904,0.118396421
1514.298,428.6984,0.118497229
1514.4,428.7067,0.118604378
1514.502,428.7148,0.118711567
1514.598,428.7233,0.118812488
1514.7,428.7316,0.118919756
1514.802,428.7396,0.119027069
1514.898,428.7481,0.119128106
1515,428.7558,0.119235499
1515.102,428.7653,0.119342931
1515.198,428.7734,0.119444078
1515.3,428.7804,0.119551587
1515.402,428.7889,0.119659136
1515.498,428.7981,0.119760397
1515.6,428.8065,0.119868026
1515.702,428.8149,0.119975691
1515.798,428.8229,0.120077061
1515.9,428.8318,0.120184807
1516.002,428.8398,0.120292593
1516.098,428.8481,0.120394079
1516.2,428.856,0.120501949
1516.302,428.8638,0.120609858
1516.398,428.8727,0.120711461
1516.5,428.8814,0.120819458
1516.602,428.8903,0.120927498
1516.698,428.8985,0.12102922
1516.8,428.9078,0.12113734
1516.902,428.915,0.121245497
1516.998,428.9228,0.121347323
1517.1,428.9318,0.121455553
1517.202,428.9399,0.121563823
1517.298,428.948,0.121665759
1517.4,428.9564,0.121774102
1517.502,428.9644,0.121882482
1517.598,428.9731,0.121984521
1517.7,428.9811,0.122092975
1517.802,428.9903,0.122201464
1517.898,428.9978,0.122303601
1518,429.0064,0.12241215
1518.102,429.0145,0.122520729
1518.198,429.0228,0.122622949
1518.3,429.0312,0.122731594
1518.402,429.0393,0.122840276
1518.498,429.0486,0.1229426
1518.6,429.0572,0.123051351
1518.702,429.0645,0.123160136
1518.798,429.074,0.123262554
1518.9,429.082,0.123371402
1519.002,429.0902,0.123480283
1519.098,429.0992,0.123582794
1519.2,429.1068,0.123691745
1519.302,429.1151,0.123800729
1519.398,429.1239,0.123903337
1519.5,429.1321,0.124012394
1519.602,429.1402,0.124121489
1519.698,429.1485,0.124224197
1519.8,429.1567,0.124333358
1519.902,429.1648,0.124442552
1519.998,429.1728,0.124545347
1520.1,429.1818,0.124654594
1520.202,429.1895,0.124763866
1520.298,429.1985,0.124866739
1520.4,429.2071,0.124976079
1520.502,429.2154,0.125085451
1520.598,429.2231,0.125188421
1520.7,429.2316,0.12529786
1520.802,429.2402,0.125407333
1520.898,429.2487,0.1255104
1521,429.2575,0.125619946
1521.102,429.2647,0.125729525
1521.198,429.2737,0.125832686
1521.3,429.2814,0.125942328
1521.402,429.2894,0.126052003
1521.498,429.2987,0.126155258
1521.6,429.3064,0.126265003
1521.702,429.315,0.126374782
1521.798,429.3229,0.126478134
1521.9,429.3314,0.126587979
1522.002,429.3402,0.126697854
1522.098,429.3485,0.126801297
1522.2,429.357,0.126911242
1522.302,429.3653,0.12702122
1522.398,429.3728,0.127124757
1522.5,429.3813,0.127234798
1522.602,429.39,0.127344876
1522.698,429.399,0.127448511
1522.8,429.4075,0.127558655
1522.902,429.4152,0.12766883
1522.998,429.4234,0.127772548
1523.1,429.4328,0.127882779
1523.202,429.4405,0.12799304
1523.298,429.4493,0.128096842
1523.4,429.457,0.128207162
1523.502,429.464,0.128317513
1523.598,429.4735,0.1284214
1523.7,429.4819,0.128531809
1523.802,429.4906,0.128642249
1523.898,429.4984,0.12874622
1524,429.5071,0.12885672
1524.102,429.5161,0.128967245
1524.198,429.5237,0.129071291
1524.3,429.5319,0.129181863
1524.402,429.5405,0.129292458
1524.498,429.5483,0.129396571
1524.6,429.5567,0.129507222
1524.702,429.5651,0.129617903
1524.798,429.5743,0.129722101
1524.9,429.5814,0.129832842
1525.002,429.5904,0.129943609
1525.098,429.5985,0.130047885
1525.2,429.6075,0.130158705
1525.302,429.6144,0.130269548
1525.398,429.6237,0.130373892
1525.5,429.6318,0.13048478
1525.602,429.6395,0.130595696
1525.698,429.648,0.130700114
1525.8,429.6565,0.130811086
1525.902,429.665,0.13092208
1525.998,429.673,0.131026571
1526.1,429.6811,0.131137615
1526.202,429.6896,0.131248685
1526.298,429.6982,0.13135325
1526.4,429.7061,0.131464384
1526.502,429.7144,0.131575554
1526.598,429.7225,0.131680213
1526.7,429.7313,0.131791444
1526.802,429.7405,0.131902704
1526.898,429.7477,0.132007445
1527,429.7563,0.132118758
1527.102,429.765,0.132230098
1527.198,429.7733,0.13233491
1527.3,429.7815,0.132446299
1527.402,429.7904,0.132557718
1527.498,429.7983,0.132662611
1527.6,429.8074,0.13277409
1527.702,429.8156,0.1328856
1527.798,429.823,0.132990581
1527.9,429.8311,0.133102153
1528.002,429.839,0.133213749
1528.098,429.8483,0.133318801
1528.2,429.8568,0.133430443
1528.302,429.8649,0.133542108
1528.398,429.873,0.133647225
1528.5,429.8822,0.133758939
1528.602,429.8891,0.13387068
1528.698,429.8977,0.133975876
1528.8,429.9066,0.13408768
1528.902,429.9148,0.134199514
1528.998,429.9231,0.134304795
1529.1,429.9317,0.134416682
1529.202,429.9403,0.134528599
1529.298,429.9484,0.134633958
1529.4,429.9561,0.134745928
1529.502,429.9646,0.134857932
1529.598,429.9735,0.134963382
1529.7,429.9812,0.135075456
1529.802,429.9899,0.13518756
1529.898,429.9983,0.135293098
1530,430.0069,0.135405265
1530.102,430.0152,0.13551747
1530.198,430.023,0.135623109
1530.3,430.0317,0.135735387
1530.402,430.0399,0.135847706
1530.498,430.0477,0.135953456
1530.6,430.057,0.136065849
1530.702,430.0642,0.136178275
1530.798,430.0731,0.136284123
1530.9,430.0815,0.136396623
1531.002,430.0892,0.136509154
1531.098,430.0981,0.136615093
1531.2,430.106,0.136727683
1531.302,430.1139,0.1368403
1531.398,430.1233,0.136946321
1531.5,430.131,0.137058998
1531.602,430.1409,0.137171701
1531.698,430.1486,0.137277801
1531.8,430.1566,0.137390564
1531.902,430.1649,0.137503362
1531.998,430.1732,0.137609555
1532.1,430.1814,0.13772242
1532.202,430.19,0.137835311
1532.298,430.1987,0.137941583
